id_pelanggan,id_produk,nilai_rating_produk,tanggal_review
CUST008139,PROD001511,3,2024-11-21
CUST008139,PROD001526,5,2024-11-18
CUST008345,PROD000127,2,2025-02-11
CUST008345,PROD001899,5,2025-02-14
CUST004433,PROD000257,1,2024-08-18
CUST004433,PROD001073,2,2024-08-20
CUST004433,PROD000069,3,2024-08-26
CUST001968,PROD001605,5,2024-08-03
CUST001968,PROD001288,1,2024-08-06
CUST003236,PROD001913,5,2025-02-23
CUST003236,PROD001031,1,2025-02-21
CUST003236,PROD000285,3,2025-02-13
CUST004091,PROD001639,2,2024-09-19
CUST004091,PROD001177,5,2024-09-13
CUST004091,PROD001295,1,2024-09-25
CUST009271,PROD000029,4,2025-05-13
CUST007542,PROD001633,1,2024-07-28
CUST007542,PROD001763,1,2024-07-27
CUST007542,PROD000821,4,2024-07-23
CUST007542,PROD001217,2,2024-07-21
CUST002144,PROD000652,1,2025-03-15
CUST002144,PROD001805,5,2025-03-22
CUST002144,PROD001584,5,2025-03-12
CUST002331,PROD000311,3,2024-08-09
CUST008765,PROD000799,1,2025-01-31
CUST008765,PROD000283,1,2025-02-07
CUST008765,PROD001218,2,2025-02-11
CUST005133,PROD001545,3,2024-09-21
CUST005133,PROD000163,4,2024-09-25
CUST005862,PROD001742,1,2025-01-24
CUST005862,PROD001077,4,2025-01-20
CUST007610,PROD001507,4,2024-10-15
CUST007610,PROD000758,3,2024-10-11
CUST007610,PROD001235,2,2024-10-16
CUST007610,PROD001035,1,2024-10-14
CUST001105,PROD001735,2,2024-09-16
CUST001105,PROD000572,1,2024-09-12
CUST001105,PROD001613,5,2024-09-09
CUST001105,PROD001542,3,2024-09-10
CUST004437,PROD000958,4,2024-08-26
CUST004437,PROD001951,5,2024-08-27
CUST003387,PROD000613,1,2025-01-19
CUST005578,PROD000418,5,2024-10-02
CUST005578,PROD001799,4,2024-09-30
CUST001805,PROD000138,5,2025-04-28
CUST001805,PROD001463,2,2025-05-06
CUST001805,PROD000379,1,2025-04-29
CUST004236,PROD000575,5,2024-11-10
CUST004236,PROD001106,3,2024-11-10
CUST004236,PROD001713,3,2024-11-23
CUST004236,PROD000987,4,2024-11-21
CUST001731,PROD000474,3,2024-08-19
CUST007843,PROD001878,4,2025-01-30
CUST007843,PROD001362,1,2025-01-30
CUST007843,PROD000642,5,2025-01-20
CUST007843,PROD001596,2,2025-01-21
CUST007316,PROD001186,4,2025-03-15
CUST005821,PROD001974,2,2024-09-29
CUST005821,PROD000850,4,2024-09-27
CUST005821,PROD000273,5,2024-10-05
CUST005821,PROD001593,4,2024-10-10
CUST003875,PROD001769,2,2025-01-03
CUST003875,PROD000587,5,2025-01-05
CUST003875,PROD000586,3,2025-01-02
CUST002587,PROD001510,1,2024-12-25
CUST002587,PROD001044,2,2024-12-14
CUST002587,PROD000992,5,2024-12-20
CUST000384,PROD000697,4,2024-09-25
CUST000384,PROD001819,4,2024-09-20
CUST005551,PROD000431,4,2025-04-10
CUST005551,PROD001376,1,2025-04-17
CUST005551,PROD000301,4,2025-04-15
CUST005551,PROD001077,5,2025-04-11
CUST003672,PROD001056,2,2024-09-19
CUST003672,PROD001154,1,2024-09-25
CUST002960,PROD001148,3,2024-12-06
CUST002013,PROD000447,3,2024-07-26
CUST002013,PROD000693,3,2024-07-17
CUST009804,PROD000816,2,2024-08-23
CUST009804,PROD001880,2,2024-08-18
CUST009804,PROD001335,5,2024-08-12
CUST005278,PROD000820,4,2025-02-16
CUST005278,PROD001097,5,2025-02-15
CUST005278,PROD001530,3,2025-02-15
CUST004078,PROD001527,1,2025-04-21
CUST004078,PROD000499,3,2025-04-18
CUST004078,PROD001341,4,2025-04-21
CUST004078,PROD000718,2,2025-04-20
CUST004658,PROD001939,4,2024-10-10
CUST004658,PROD000837,1,2024-10-11
CUST009586,PROD001457,2,2025-04-15
CUST009586,PROD000021,1,2025-04-15
CUST009586,PROD000381,2,2025-04-15
CUST000210,PROD001817,4,2025-05-14
CUST000210,PROD000530,2,2025-05-09
CUST000210,PROD000016,2,2025-05-12
CUST000210,PROD000010,5,2025-05-21
CUST005332,PROD000372,5,2024-06-29
CUST005332,PROD001483,4,2024-07-08
CUST005332,PROD000431,4,2024-07-06
CUST005332,PROD000553,2,2024-06-28
CUST009524,PROD000517,4,2025-03-03
CUST009524,PROD001181,4,2025-03-05
CUST005474,PROD000621,4,2024-11-05
CUST005474,PROD001583,5,2024-11-13
CUST008636,PROD000590,1,2024-10-18
CUST008636,PROD000762,4,2024-10-12
CUST008636,PROD000498,4,2024-10-21
CUST008636,PROD001873,5,2024-10-10
CUST004026,PROD000911,3,2025-04-28
CUST004026,PROD001266,1,2025-05-02
CUST008320,PROD000500,2,2025-02-19
CUST008320,PROD000565,5,2025-02-17
CUST008320,PROD000297,1,2025-02-21
CUST008320,PROD000196,4,2025-02-15
CUST002909,PROD001896,1,2024-06-03
CUST006219,PROD001347,1,2024-12-09
CUST006219,PROD001245,1,2024-12-09
CUST003102,PROD001671,3,2025-05-22
CUST003102,PROD000556,2,2025-05-30
CUST003102,PROD000514,2,2025-05-24
CUST003883,PROD000596,1,2025-03-30
CUST003883,PROD001248,4,2025-04-04
CUST005729,PROD000807,1,2025-02-11
CUST005729,PROD000151,3,2025-02-10
CUST005729,PROD000209,4,2025-02-12
CUST005729,PROD001945,4,2025-02-17
CUST005729,PROD001918,1,2025-02-07
CUST002090,PROD001862,3,2025-03-01
CUST002090,PROD000898,2,2025-03-05
CUST007822,PROD000521,2,2025-04-03
CUST007822,PROD000612,2,2025-03-31
CUST007822,PROD001575,2,2025-04-07
CUST007822,PROD001294,1,2025-04-01
CUST002856,PROD001281,1,2024-05-31
CUST002856,PROD000155,5,2024-05-29
CUST008657,PROD000826,3,2024-06-22
CUST008657,PROD001083,1,2024-06-21
CUST004920,PROD001583,1,2025-05-30
CUST004920,PROD001080,3,2025-05-17
CUST004920,PROD001637,1,2025-05-17
CUST003724,PROD001526,4,2024-09-12
CUST003724,PROD000625,5,2024-09-15
CUST009176,PROD001346,2,2024-07-31
CUST009176,PROD001450,2,2024-08-05
CUST009445,PROD000679,1,2024-09-01
CUST009445,PROD001038,5,2024-08-27
CUST006227,PROD000753,5,2024-07-05
CUST006227,PROD001506,1,2024-06-28
CUST002766,PROD001616,2,2025-05-25
CUST002766,PROD000575,5,2025-05-25
CUST000032,PROD000609,1,2025-03-11
CUST000032,PROD000208,5,2025-03-15
CUST000578,PROD001201,5,2025-01-20
CUST000578,PROD001737,4,2025-01-27
CUST000578,PROD000816,5,2025-01-23
CUST006406,PROD000606,1,2024-06-12
CUST006781,PROD001356,5,2024-09-24
CUST006781,PROD000219,5,2024-09-26
CUST006781,PROD001810,4,2024-10-01
CUST005842,PROD001115,1,2024-08-04
CUST005842,PROD001672,2,2024-07-31
CUST005842,PROD001174,4,2024-08-04
CUST005842,PROD000692,3,2024-08-07
CUST005842,PROD000068,3,2024-07-31
CUST009078,PROD000405,1,2024-10-11
CUST006825,PROD001727,2,2025-04-09
CUST003729,PROD001256,2,2025-04-27
CUST002301,PROD000824,2,2024-07-30
CUST002301,PROD001627,3,2024-08-02
CUST002301,PROD000890,2,2024-07-27
CUST002301,PROD001909,4,2024-07-31
CUST009388,PROD000030,3,2025-04-19
CUST009388,PROD001259,5,2025-04-22
CUST009388,PROD000221,5,2025-04-21
CUST009325,PROD000757,2,2024-06-22
CUST009325,PROD000920,3,2024-06-23
CUST009325,PROD001776,2,2024-06-16
CUST009325,PROD000816,2,2024-06-25
CUST009593,PROD001609,1,2025-01-16
CUST009593,PROD001802,1,2025-01-16
CUST008272,PROD000657,2,2024-08-28
CUST008272,PROD000084,1,2024-08-31
CUST009698,PROD001259,4,2025-05-15
CUST009698,PROD000593,3,2025-05-20
CUST009698,PROD001412,4,2025-05-15
CUST009698,PROD000249,4,2025-05-16
CUST001057,PROD000858,1,2025-04-05
CUST001057,PROD001986,1,2025-03-30
CUST001057,PROD001607,3,2025-03-26
CUST001057,PROD001126,3,2025-04-04
CUST001057,PROD001816,2,2025-03-29
CUST008910,PROD001844,3,2025-04-07
CUST008780,PROD000260,2,2025-02-25
CUST008780,PROD001280,2,2025-03-01
CUST006716,PROD000438,2,2024-06-08
CUST006716,PROD001974,3,2024-06-09
CUST006716,PROD000219,4,2024-06-15
CUST005163,PROD001478,3,2024-10-16
CUST005163,PROD001367,1,2024-10-08
CUST005163,PROD000298,3,2024-10-14
CUST008330,PROD000489,2,2025-01-22
CUST002718,PROD000146,1,2025-03-17
CUST002718,PROD000825,4,2025-03-11
CUST006649,PROD001173,1,2025-02-28
CUST006649,PROD000984,2,2025-03-01
CUST006649,PROD000853,2,2025-02-28
CUST006649,PROD001627,5,2025-03-02
CUST006649,PROD000867,3,2025-03-03
CUST003283,PROD001498,3,2024-06-30
CUST003283,PROD001776,2,2024-06-30
CUST000494,PROD001095,4,2024-09-29
CUST000494,PROD001754,3,2024-09-23
CUST005977,PROD000985,4,2024-08-26
CUST005977,PROD001231,3,2024-08-26
CUST005977,PROD001760,3,2024-09-01
CUST005977,PROD001095,1,2024-09-01
CUST003236,PROD000215,3,2025-04-08
CUST003236,PROD001129,5,2025-04-04
CUST003236,PROD001273,2,2025-04-05
CUST003236,PROD001371,5,2025-04-07
CUST004320,PROD001829,2,2025-04-17
CUST004320,PROD000505,4,2025-04-27
CUST001322,PROD000563,4,2025-03-21
CUST001322,PROD000437,1,2025-03-22
CUST001420,PROD000177,4,2024-07-29
CUST001420,PROD001891,2,2024-08-01
CUST001420,PROD000920,3,2024-07-29
CUST001331,PROD001465,2,2025-04-03
CUST001331,PROD000994,3,2025-04-02
CUST001331,PROD001320,1,2025-04-08
CUST008993,PROD000300,4,2024-08-28
CUST008993,PROD000105,5,2024-08-29
CUST008993,PROD001403,1,2024-08-24
CUST007314,PROD001483,4,2024-11-28
CUST007314,PROD000367,1,2024-11-29
CUST007980,PROD000181,2,2024-08-23
CUST007980,PROD001102,4,2024-08-23
CUST007980,PROD001529,4,2024-08-23
CUST004795,PROD000903,5,2024-12-30
CUST004795,PROD000972,5,2024-12-31
CUST007058,PROD000870,4,2024-09-25
CUST007058,PROD000318,1,2024-09-19
CUST007058,PROD001914,4,2024-09-29
CUST005722,PROD001437,3,2024-06-20
CUST005722,PROD000017,1,2024-06-21
CUST005722,PROD001636,3,2024-06-10
CUST005722,PROD000017,4,2024-06-10
CUST000995,PROD001365,1,2025-01-11
CUST005390,PROD000386,3,2024-12-12
CUST005390,PROD000171,2,2024-12-15
CUST005390,PROD000078,5,2024-12-15
CUST005390,PROD000403,5,2024-12-18
CUST003535,PROD000285,4,2025-01-26
CUST003535,PROD000984,4,2025-01-24
CUST003535,PROD001536,4,2025-02-02
CUST003535,PROD001612,1,2025-01-30
CUST006985,PROD001491,4,2025-03-10
CUST006985,PROD000137,1,2025-03-22
CUST006985,PROD001464,5,2025-03-12
CUST006985,PROD000707,1,2025-03-14
CUST006985,PROD000061,5,2025-03-22
CUST001282,PROD000748,4,2025-04-27
CUST001282,PROD001339,4,2025-04-28
CUST008916,PROD000915,5,2024-11-25
CUST002191,PROD000528,2,2025-04-19
CUST002191,PROD001836,2,2025-04-25
CUST002191,PROD001596,4,2025-04-23
CUST002191,PROD001241,3,2025-04-24
CUST008630,PROD001544,2,2024-11-22
CUST008630,PROD001304,5,2024-11-15
CUST008630,PROD001290,3,2024-11-18
CUST008630,PROD000655,3,2024-11-16
CUST006229,PROD000118,4,2024-07-15
CUST006229,PROD000295,3,2024-07-08
CUST006229,PROD001485,1,2024-07-10
CUST005773,PROD000450,2,2025-01-26
CUST005280,PROD001477,3,2024-08-14
CUST005280,PROD001243,1,2024-08-19
CUST005280,PROD001661,5,2024-08-19
CUST008365,PROD001415,2,2025-05-10
CUST008365,PROD000634,1,2025-05-20
CUST008365,PROD000549,1,2025-05-12
CUST008365,PROD001453,1,2025-05-21
CUST006455,PROD000617,4,2025-05-29
CUST006455,PROD000786,5,2025-06-05
CUST000869,PROD001130,2,2024-07-16
CUST000869,PROD001044,3,2024-07-26
CUST000539,PROD001604,2,2025-04-18
CUST006534,PROD000833,5,2025-03-17
CUST006534,PROD001895,1,2025-03-17
CUST007673,PROD000352,1,2025-04-19
CUST007673,PROD001793,5,2025-04-14
CUST007673,PROD001277,5,2025-04-14
CUST000658,PROD000763,4,2024-11-30
CUST007436,PROD000664,4,2024-08-02
CUST007436,PROD001163,5,2024-08-02
CUST007436,PROD001153,5,2024-07-23
CUST003829,PROD001623,2,2024-08-02
CUST003829,PROD001587,3,2024-08-06
CUST003829,PROD001281,2,2024-07-24
CUST005568,PROD000584,1,2024-08-22
CUST005568,PROD001634,3,2024-08-16
CUST007302,PROD000409,4,2025-01-31
CUST005389,PROD000275,3,2024-10-09
CUST008114,PROD001155,5,2025-03-13
CUST008114,PROD000960,4,2025-03-07
CUST008114,PROD001574,5,2025-03-17
CUST008114,PROD001319,4,2025-03-14
CUST006909,PROD001892,2,2025-03-07
CUST006909,PROD000686,4,2025-03-05
CUST003392,PROD001231,2,2025-04-17
CUST003392,PROD001313,2,2025-04-10
CUST008574,PROD000569,5,2024-07-15
CUST008574,PROD000641,3,2024-07-13
CUST008574,PROD001799,3,2024-07-03
CUST008574,PROD001443,1,2024-07-12
CUST001874,PROD001962,4,2024-10-14
CUST001874,PROD001378,4,2024-10-09
CUST001874,PROD001498,2,2024-10-06
CUST001874,PROD001231,3,2024-10-06
CUST007560,PROD000411,5,2024-12-26
CUST007560,PROD001991,3,2024-12-19
CUST006404,PROD001422,4,2024-10-05
CUST008064,PROD001273,3,2024-08-19
CUST008064,PROD001591,4,2024-08-07
CUST008064,PROD001730,5,2024-08-08
CUST008064,PROD001982,3,2024-08-19
CUST004802,PROD000784,2,2024-07-04
CUST004802,PROD000446,2,2024-07-02
CUST004802,PROD001245,4,2024-07-04
CUST008545,PROD001307,2,2024-06-16
CUST000438,PROD000449,1,2024-06-26
CUST002699,PROD000302,3,2025-02-17
CUST002699,PROD000609,2,2025-02-22
CUST002699,PROD000800,4,2025-02-27
CUST007936,PROD001273,3,2024-07-13
CUST007936,PROD000295,3,2024-07-15
CUST007936,PROD001666,5,2024-07-13
CUST007145,PROD001087,3,2024-07-31
CUST008446,PROD000914,4,2024-10-31
CUST008446,PROD001607,3,2024-11-08
CUST008446,PROD000669,1,2024-10-29
CUST005478,PROD001734,5,2024-06-09
CUST009296,PROD000119,3,2025-02-25
CUST007673,PROD000845,5,2024-12-17
CUST007673,PROD001216,5,2024-12-13
CUST007673,PROD001392,5,2024-12-07
CUST008045,PROD000395,2,2024-10-04
CUST007821,PROD001945,1,2024-06-04
CUST007482,PROD001707,4,2024-06-28
CUST007482,PROD001566,2,2024-07-03
CUST009238,PROD001713,3,2024-07-13
CUST008622,PROD000273,4,2025-05-29
CUST008622,PROD001860,5,2025-05-28
CUST005628,PROD001913,5,2024-12-16
CUST005628,PROD001682,5,2024-12-14
CUST005628,PROD001862,1,2024-12-15
CUST005112,PROD000417,3,2024-10-11
CUST005112,PROD001204,3,2024-10-13
CUST004408,PROD000819,1,2025-05-28
CUST006444,PROD001875,1,2024-08-13
CUST004392,PROD000903,2,2024-06-26
CUST004392,PROD000539,2,2024-06-28
CUST004392,PROD001029,1,2024-07-04
CUST003710,PROD001451,5,2024-10-27
CUST003710,PROD000953,5,2024-10-14
CUST003710,PROD001209,4,2024-10-19
CUST004633,PROD001250,1,2024-10-04
CUST004633,PROD001803,1,2024-10-07
CUST004750,PROD000137,4,2025-02-09
CUST004750,PROD001060,1,2025-02-11
CUST004750,PROD000209,1,2025-02-08
CUST004750,PROD000121,4,2025-02-06
CUST004750,PROD001886,2,2025-02-05
CUST004976,PROD000120,2,2025-01-24
CUST005379,PROD000688,4,2024-09-17
CUST005379,PROD000808,1,2024-09-17
CUST005379,PROD001015,3,2024-09-18
CUST005379,PROD001383,4,2024-09-15
CUST001851,PROD000014,1,2024-07-20
CUST001822,PROD001392,3,2025-04-23
CUST001822,PROD001674,3,2025-04-10
CUST007948,PROD001130,1,2024-08-25
CUST007948,PROD000637,2,2024-08-23
CUST007948,PROD001051,2,2024-08-19
CUST007948,PROD001960,4,2024-08-18
CUST007987,PROD000338,2,2025-02-21
CUST007987,PROD001345,4,2025-02-21
CUST003215,PROD000423,3,2024-05-31
CUST003215,PROD002000,3,2024-06-06
CUST003215,PROD001687,2,2024-06-01
CUST006295,PROD000941,4,2025-05-19
CUST007258,PROD001119,1,2025-03-11
CUST009660,PROD001107,2,2024-11-25
CUST009660,PROD001880,3,2024-11-22
CUST009660,PROD001154,3,2024-11-24
CUST009660,PROD000144,5,2024-11-19
CUST007982,PROD000477,2,2025-01-30
CUST007982,PROD001089,4,2025-01-25
CUST007982,PROD001384,3,2025-02-06
CUST007982,PROD001302,5,2025-02-07
CUST001064,PROD000442,4,2024-08-07
CUST001064,PROD001677,5,2024-08-13
CUST004155,PROD001662,1,2025-03-03
CUST004155,PROD000382,1,2025-03-09
CUST000887,PROD001055,5,2024-08-23
CUST000887,PROD001694,2,2024-08-20
CUST000887,PROD001170,2,2024-08-23
CUST009884,PROD001265,3,2024-12-19
CUST000854,PROD001194,1,2024-12-29
CUST000854,PROD001126,3,2024-12-20
CUST002803,PROD000784,4,2025-01-11
CUST002803,PROD000652,4,2025-01-10
CUST003086,PROD001816,4,2025-05-08
CUST005539,PROD001539,4,2024-06-06
CUST005539,PROD001916,2,2024-05-31
CUST005539,PROD000186,1,2024-05-29
CUST005539,PROD000690,1,2024-06-06
CUST001465,PROD001091,5,2024-12-20
CUST004546,PROD000565,5,2025-02-01
CUST004546,PROD000671,1,2025-01-29
CUST004546,PROD001627,2,2025-01-29
CUST000755,PROD000047,4,2025-05-10
CUST000755,PROD001609,5,2025-05-01
CUST009222,PROD001248,1,2024-11-07
CUST009222,PROD000443,4,2024-11-07
CUST003177,PROD000859,5,2025-02-05
CUST003177,PROD000298,1,2025-02-10
CUST008861,PROD001076,1,2024-08-05
CUST008861,PROD001953,2,2024-08-07
CUST008861,PROD001262,1,2024-07-28
CUST005282,PROD001450,1,2025-03-03
CUST005282,PROD001130,5,2025-03-02
CUST005282,PROD001170,4,2025-02-28
CUST000394,PROD001389,1,2024-10-30
CUST000394,PROD000476,2,2024-10-25
CUST007705,PROD001174,5,2025-04-09
CUST000552,PROD001934,4,2024-12-07
CUST007821,PROD001884,1,2024-09-20
CUST007821,PROD000759,1,2024-09-18
CUST007821,PROD000399,3,2024-09-28
CUST007821,PROD001756,1,2024-09-26
CUST003747,PROD001108,1,2024-12-20
CUST004088,PROD000008,5,2024-11-06
CUST004088,PROD001328,2,2024-11-09
CUST004088,PROD000531,2,2024-11-15
CUST004088,PROD000745,3,2024-11-10
CUST007115,PROD001305,3,2025-02-10
CUST007115,PROD000197,2,2025-02-12
CUST007115,PROD000690,2,2025-02-15
CUST007115,PROD000431,1,2025-02-13
CUST008937,PROD001928,2,2024-08-11
CUST008937,PROD000069,3,2024-08-16
CUST008937,PROD000088,5,2024-08-21
CUST008937,PROD001530,3,2024-08-12
CUST008335,PROD000701,4,2024-07-15
CUST008335,PROD001652,1,2024-07-26
CUST008335,PROD000520,2,2024-07-16
CUST008557,PROD000264,4,2024-06-12
CUST008557,PROD001564,5,2024-06-15
CUST008557,PROD000016,4,2024-06-11
CUST000826,PROD000208,4,2025-03-31
CUST000174,PROD001999,2,2025-04-05
CUST000174,PROD001727,1,2025-04-13
CUST000174,PROD000126,4,2025-04-09
CUST000174,PROD001119,2,2025-04-05
CUST000088,PROD001266,3,2025-02-23
CUST000088,PROD000806,5,2025-02-25
CUST005648,PROD000466,1,2024-12-21
CUST004217,PROD000725,1,2025-01-09
CUST004217,PROD000901,3,2025-01-07
CUST004217,PROD000881,3,2025-01-07
CUST009608,PROD000285,3,2025-05-23
CUST009608,PROD001473,4,2025-05-21
CUST002277,PROD000973,3,2025-03-31
CUST002277,PROD001972,5,2025-04-10
CUST001251,PROD000031,4,2024-06-13
CUST001251,PROD000120,3,2024-06-10
CUST001251,PROD001879,2,2024-06-12
CUST001251,PROD001922,4,2024-06-16
CUST005506,PROD000013,1,2024-11-28
CUST005506,PROD000665,1,2024-12-03
CUST005506,PROD000725,2,2024-11-30
CUST005506,PROD000514,1,2024-11-29
CUST004377,PROD001240,5,2025-04-24
CUST004377,PROD000090,4,2025-04-20
CUST004377,PROD000103,1,2025-05-03
CUST008927,PROD001265,4,2025-01-27
CUST008927,PROD000252,4,2025-01-28
CUST005426,PROD001144,1,2025-05-01
CUST005426,PROD001475,4,2025-04-28
CUST005426,PROD001116,2,2025-04-24
CUST005905,PROD000601,3,2025-05-13
CUST001141,PROD000915,3,2025-02-07
CUST009521,PROD001075,1,2025-01-25
CUST009521,PROD001335,2,2025-01-18
CUST009521,PROD001466,2,2025-01-14
CUST008644,PROD001748,4,2025-04-12
CUST008644,PROD001978,2,2025-03-30
CUST008644,PROD000180,4,2025-04-10
CUST008644,PROD001572,1,2025-04-05
CUST002540,PROD001386,2,2024-09-11
CUST002540,PROD001037,1,2024-09-11
CUST002540,PROD000031,4,2024-09-11
CUST002540,PROD000930,4,2024-09-21
CUST002540,PROD001116,4,2024-09-24
CUST006850,PROD001486,1,2025-04-22
CUST001717,PROD000698,1,2024-12-24
CUST002741,PROD000677,4,2025-01-08
CUST007128,PROD001582,5,2024-08-01
CUST007128,PROD001130,3,2024-08-05
CUST007128,PROD001767,3,2024-07-30
CUST002684,PROD000023,4,2024-11-30
CUST002684,PROD001311,3,2024-11-23
CUST002684,PROD001786,5,2024-11-25
CUST000110,PROD001300,5,2024-11-13
CUST000110,PROD000609,2,2024-11-13
CUST000110,PROD000843,2,2024-11-09
CUST000110,PROD000925,1,2024-11-19
CUST009880,PROD001136,5,2024-06-05
CUST009880,PROD001000,2,2024-06-07
CUST009880,PROD001225,3,2024-06-04
CUST000470,PROD000172,3,2024-06-20
CUST000470,PROD000367,5,2024-06-23
CUST000470,PROD001356,5,2024-06-26
CUST007856,PROD001361,4,2024-09-10
CUST007856,PROD000710,3,2024-09-07
CUST007856,PROD000679,4,2024-09-03
CUST003254,PROD000316,5,2024-10-23
CUST003254,PROD001327,2,2024-10-21
CUST008097,PROD001955,1,2024-07-29
CUST008097,PROD000464,4,2024-07-20
CUST007069,PROD001331,3,2025-02-19
CUST007069,PROD001527,4,2025-02-22
CUST007069,PROD000142,3,2025-03-04
CUST007069,PROD000522,1,2025-03-01
CUST007646,PROD001396,5,2024-06-19
CUST007646,PROD000031,3,2024-06-10
CUST007646,PROD001111,1,2024-06-17
CUST007646,PROD001699,1,2024-06-10
CUST006089,PROD001264,3,2025-01-18
CUST006089,PROD001242,4,2025-01-12
CUST003816,PROD000871,4,2024-10-05
CUST003816,PROD001163,1,2024-10-07
CUST003816,PROD000974,1,2024-10-04
CUST003816,PROD001480,4,2024-10-10
CUST003039,PROD000363,1,2024-11-02
CUST003692,PROD001397,2,2024-12-10
CUST003692,PROD001059,3,2024-12-14
CUST005161,PROD000184,2,2024-11-06
CUST005161,PROD001690,3,2024-11-07
CUST000214,PROD001021,4,2024-11-01
CUST000214,PROD000568,2,2024-11-04
CUST006490,PROD000530,3,2024-07-19
CUST006490,PROD001892,1,2024-07-28
CUST006490,PROD001316,1,2024-07-24
CUST004826,PROD001752,1,2025-02-19
CUST004826,PROD000313,1,2025-02-19
CUST004826,PROD001689,1,2025-02-23
CUST004826,PROD000944,4,2025-02-18
CUST004826,PROD001281,4,2025-02-24
CUST003325,PROD001537,1,2024-09-13
CUST003325,PROD001606,3,2024-09-15
CUST003325,PROD000465,4,2024-09-14
CUST002987,PROD000723,4,2025-01-07
CUST002987,PROD000448,5,2025-01-14
CUST001122,PROD001776,5,2025-04-28
CUST001122,PROD000445,4,2025-04-24
CUST001122,PROD001511,2,2025-04-26
CUST001122,PROD000848,4,2025-04-29
CUST001797,PROD001702,5,2025-05-19
CUST001797,PROD001034,5,2025-05-24
CUST001797,PROD001307,4,2025-05-27
CUST007532,PROD000810,3,2024-08-23
CUST005661,PROD001866,3,2024-07-26
CUST005661,PROD001640,5,2024-07-25
CUST005661,PROD000477,3,2024-08-02
CUST005661,PROD000265,4,2024-07-27
CUST002875,PROD000133,1,2025-03-02
CUST009032,PROD000379,1,2025-04-11
CUST008676,PROD000494,2,2024-12-13
CUST003433,PROD000271,1,2024-10-19
CUST003433,PROD001878,4,2024-10-30
CUST005777,PROD000952,5,2024-07-03
CUST004165,PROD001185,2,2024-10-30
CUST005670,PROD001377,4,2024-12-02
CUST003177,PROD000966,1,2024-08-30
CUST003177,PROD001143,1,2024-09-02
CUST003177,PROD001077,4,2024-08-23
CUST009267,PROD001230,5,2025-01-05
CUST009267,PROD000996,3,2025-01-05
CUST009267,PROD001358,2,2025-01-03
CUST002447,PROD000327,1,2025-03-24
CUST002447,PROD001820,3,2025-03-26
CUST005001,PROD000427,4,2024-11-07
CUST005001,PROD001320,2,2024-11-14
CUST005001,PROD000325,4,2024-11-15
CUST005001,PROD000176,2,2024-11-09
CUST005001,PROD001635,3,2024-11-07
CUST007940,PROD001413,3,2024-10-20
CUST007940,PROD001941,3,2024-10-16
CUST001471,PROD001010,1,2024-09-05
CUST000261,PROD001441,3,2024-07-12
CUST000261,PROD001231,1,2024-07-01
CUST000261,PROD000833,5,2024-07-10
CUST004849,PROD000544,5,2024-08-19
CUST004849,PROD000133,3,2024-08-13
CUST004849,PROD001541,5,2024-08-24
CUST004849,PROD000781,4,2024-08-14
CUST007663,PROD000269,3,2025-03-26
CUST007663,PROD001744,1,2025-04-01
CUST007663,PROD001296,4,2025-03-28
CUST000531,PROD001482,2,2025-05-03
CUST000531,PROD001152,5,2025-05-11
CUST000531,PROD001105,1,2025-05-04
CUST000531,PROD000156,3,2025-05-07
CUST000531,PROD000580,2,2025-05-01
CUST007567,PROD000274,1,2024-09-08
CUST007567,PROD000840,2,2024-08-30
CUST007567,PROD001717,3,2024-08-31
CUST007567,PROD000711,5,2024-09-06
CUST007567,PROD000757,3,2024-09-06
CUST004172,PROD000833,4,2024-12-02
CUST004172,PROD000653,1,2024-12-08
CUST000284,PROD000974,5,2024-12-27
CUST000284,PROD000775,3,2024-12-23
CUST000284,PROD000511,5,2024-12-23
CUST000329,PROD001580,4,2024-12-25
CUST000329,PROD001224,3,2024-12-16
CUST009821,PROD000609,4,2024-06-25
CUST009821,PROD001641,4,2024-07-02
CUST004196,PROD000161,4,2024-06-11
CUST004196,PROD001501,3,2024-06-15
CUST004196,PROD001979,4,2024-06-11
CUST004196,PROD000688,5,2024-06-13
CUST004625,PROD001508,3,2025-02-27
CUST004625,PROD000948,5,2025-03-06
CUST004625,PROD001507,1,2025-02-24
CUST004625,PROD000526,3,2025-03-06
CUST006690,PROD001417,5,2025-02-14
CUST006690,PROD001112,4,2025-02-11
CUST001827,PROD001390,4,2024-07-23
CUST001827,PROD000732,3,2024-07-31
CUST006239,PROD001129,4,2025-02-10
CUST006239,PROD000185,1,2025-02-19
CUST006239,PROD000306,5,2025-02-15
CUST006239,PROD000465,3,2025-02-08
CUST000367,PROD001678,4,2024-11-07
CUST000367,PROD000730,4,2024-10-29
CUST005012,PROD000062,3,2025-02-19
CUST005012,PROD001874,1,2025-02-16
CUST004326,PROD000983,2,2024-10-03
CUST002755,PROD001045,3,2024-08-09
CUST002755,PROD000345,5,2024-08-06
CUST002755,PROD000727,5,2024-08-04
CUST007026,PROD000035,1,2025-03-30
CUST007026,PROD001303,2,2025-03-27
CUST007857,PROD001998,3,2025-02-12
CUST008623,PROD001211,4,2025-01-07
CUST008623,PROD000499,1,2025-01-08
CUST008623,PROD000100,3,2024-12-28
CUST009611,PROD001235,3,2025-02-19
CUST009611,PROD001773,3,2025-02-19
CUST009611,PROD000671,3,2025-02-21
