id_order,id_produk,harga,jumlah,total_item
ORD00032613,PROD000137,610000.0,2,1220000.0
ORD00032613,PROD001754,1371000.0,2,2742000.0
ORD00032613,PROD000765,601000.0,2,1202000.0
ORD00032613,PROD001526,2334000.0,1,2334000.0
ORD00032613,PROD000582,2433000.0,1,2433000.0
ORD00032614,PROD000577,297000.0,2,594000.0
ORD00032614,PROD000368,1922000.0,3,5766000.0
ORD00032614,PROD001995,4038000.0,2,8076000.0
ORD00032614,PROD001564,2074000.0,2,4148000.0
ORD00032614,PROD000356,4414000.0,3,13242000.0
ORD00032615,PROD000524,641000.0,2,1282000.0
ORD00032615,PROD000175,1321000.0,1,1321000.0
ORD00032615,PROD001474,3618000.0,1,3618000.0
ORD00032615,PROD001843,4647000.0,3,13941000.0
ORD00032616,PROD001910,1481000.0,3,4443000.0
ORD00032616,PROD000734,1579000.0,3,4737000.0
ORD00032617,PROD000729,232000.0,2,464000.0
ORD00032617,PROD000357,4010000.0,2,8020000.0
ORD00032618,PROD001578,4015000.0,2,8030000.0
ORD00032619,PROD000194,2556000.0,2,5112000.0
ORD00032619,PROD000388,1028000.0,3,3084000.0
ORD00032619,PROD000758,3919000.0,1,3919000.0
ORD00032619,PROD000183,825000.0,1,825000.0
ORD00032620,PROD000100,1249000.0,1,1249000.0
ORD00032621,PROD001266,4269000.0,1,4269000.0
ORD00032621,PROD000241,4766000.0,2,9532000.0
ORD00032621,PROD000221,1187000.0,3,3561000.0
ORD00032621,PROD001585,3974000.0,2,7948000.0
ORD00032621,PROD001009,1694000.0,1,1694000.0
ORD00032622,PROD000539,4209000.0,1,4209000.0
ORD00032622,PROD000709,24000.0,3,72000.0
ORD00032622,PROD000341,4322000.0,1,4322000.0
ORD00032623,PROD001497,2649000.0,3,7947000.0
ORD00032623,PROD001229,432000.0,3,1296000.0
ORD00032623,PROD000673,4906000.0,1,4906000.0
ORD00032623,PROD001169,647000.0,3,1941000.0
ORD00032623,PROD000800,245000.0,3,735000.0
ORD00032624,PROD001381,2002000.0,2,4004000.0
ORD00032624,PROD000903,2241000.0,3,6723000.0
ORD00032624,PROD001196,763000.0,1,763000.0
ORD00032624,PROD001631,428000.0,2,856000.0
ORD00032624,PROD000460,4361000.0,2,8722000.0
ORD00032625,PROD001466,1220000.0,2,2440000.0
ORD00032625,PROD000929,2771000.0,3,8313000.0
ORD00032625,PROD001602,1256000.0,1,1256000.0
ORD00032625,PROD001326,1768000.0,2,3536000.0
ORD00032626,PROD001480,2859000.0,3,8577000.0
ORD00032626,PROD001832,3929000.0,1,3929000.0
ORD00032627,PROD001781,828000.0,2,1656000.0
ORD00032628,PROD001552,4552000.0,1,4552000.0
ORD00032629,PROD001224,2674000.0,1,2674000.0
ORD00032629,PROD001971,2659000.0,3,7977000.0
ORD00032630,PROD001989,4556000.0,3,13668000.0
ORD00032630,PROD001211,3027000.0,2,6054000.0
ORD00032630,PROD000589,25000.0,2,50000.0
ORD00032631,PROD001455,4582000.0,2,9164000.0
ORD00032631,PROD001991,2728000.0,1,2728000.0
ORD00032631,PROD000088,2919000.0,2,5838000.0
ORD00032631,PROD000488,1693000.0,3,5079000.0
ORD00032631,PROD001123,3989000.0,1,3989000.0
ORD00032632,PROD001205,2566000.0,1,2566000.0
ORD00032632,PROD001399,3337000.0,2,6674000.0
ORD00032632,PROD000052,3156000.0,2,6312000.0
ORD00032632,PROD001929,2650000.0,3,7950000.0
ORD00032632,PROD001583,2432000.0,2,4864000.0
ORD00032633,PROD000823,1632000.0,1,1632000.0
ORD00032633,PROD001524,457000.0,3,1371000.0
ORD00032634,PROD000719,3485000.0,3,10455000.0
ORD00032634,PROD001395,2488000.0,2,4976000.0
ORD00032635,PROD001157,16000.0,2,32000.0
ORD00032635,PROD000155,1614000.0,2,3228000.0
ORD00032635,PROD001182,4675000.0,2,9350000.0
ORD00032635,PROD000874,2545000.0,2,5090000.0
ORD00032636,PROD000111,1996000.0,1,1996000.0
ORD00032637,PROD001673,655000.0,2,1310000.0
ORD00032637,PROD000479,589000.0,1,589000.0
ORD00032637,PROD001501,4855000.0,2,9710000.0
ORD00032637,PROD000613,706000.0,2,1412000.0
ORD00032638,PROD001453,2139000.0,2,4278000.0
ORD00032639,PROD001232,1205000.0,3,3615000.0
ORD00032639,PROD000740,4037000.0,2,8074000.0
ORD00032640,PROD001858,4260000.0,2,8520000.0
ORD00032640,PROD001515,2901000.0,1,2901000.0
ORD00032640,PROD000803,3701000.0,1,3701000.0
ORD00032640,PROD000759,930000.0,2,1860000.0
ORD00032640,PROD001335,3911000.0,3,11733000.0
ORD00032641,PROD000484,3802000.0,1,3802000.0
ORD00032641,PROD000402,275000.0,1,275000.0
ORD00032641,PROD000067,1785000.0,1,1785000.0
ORD00032641,PROD000325,90000.0,3,270000.0
ORD00032642,PROD001654,3913000.0,1,3913000.0
ORD00032642,PROD000361,3999000.0,3,11997000.0
ORD00032642,PROD001457,3063000.0,2,6126000.0
ORD00032643,PROD000909,1019000.0,2,2038000.0
ORD00032643,PROD000338,4677000.0,3,14031000.0
ORD00032644,PROD001998,3121000.0,2,6242000.0
ORD00032645,PROD001705,3061000.0,1,3061000.0
ORD00032646,PROD001198,2105000.0,1,2105000.0
ORD00032646,PROD000515,3895000.0,1,3895000.0
ORD00032647,PROD001152,2403000.0,3,7209000.0
ORD00032647,PROD000989,1643000.0,3,4929000.0
ORD00032647,PROD001145,1915000.0,1,1915000.0
ORD00032648,PROD001268,1206000.0,2,2412000.0
ORD00032648,PROD000779,4910000.0,1,4910000.0
ORD00032649,PROD000488,1693000.0,1,1693000.0
ORD00032649,PROD001770,572000.0,1,572000.0
ORD00032649,PROD001552,4552000.0,3,13656000.0
ORD00032650,PROD000448,3470000.0,3,10410000.0
ORD00032650,PROD000041,2654000.0,3,7962000.0
ORD00032651,PROD001503,1313000.0,2,2626000.0
ORD00032652,PROD001141,2756000.0,3,8268000.0
ORD00032652,PROD000527,4141000.0,3,12423000.0
ORD00032653,PROD000027,2081000.0,1,2081000.0
ORD00032653,PROD001310,1553000.0,3,4659000.0
ORD00032653,PROD001709,895000.0,2,1790000.0
ORD00032653,PROD001389,369000.0,3,1107000.0
ORD00032654,PROD001375,1153000.0,2,2306000.0
ORD00032654,PROD001963,2139000.0,2,4278000.0
ORD00032654,PROD000125,159000.0,3,477000.0
ORD00032654,PROD001235,3337000.0,3,10011000.0
ORD00032655,PROD001840,291000.0,3,873000.0
ORD00032655,PROD001298,2319000.0,2,4638000.0
ORD00032655,PROD001225,4752000.0,2,9504000.0
ORD00032656,PROD000647,3355000.0,3,10065000.0
ORD00032656,PROD001485,3552000.0,1,3552000.0
ORD00032656,PROD001313,1513000.0,1,1513000.0
ORD00032656,PROD000732,2694000.0,2,5388000.0
ORD00032656,PROD001475,4942000.0,1,4942000.0
ORD00032657,PROD001481,3459000.0,1,3459000.0
ORD00032657,PROD000002,3437000.0,3,10311000.0
ORD00032657,PROD001484,1745000.0,3,5235000.0
ORD00032657,PROD000598,2322000.0,1,2322000.0
ORD00032657,PROD001088,977000.0,1,977000.0
ORD00032658,PROD001878,4449000.0,3,13347000.0
ORD00032658,PROD001872,1119000.0,3,3357000.0
ORD00032658,PROD001447,2851000.0,3,8553000.0
ORD00032658,PROD000060,4426000.0,2,8852000.0
ORD00032658,PROD001915,4555000.0,2,9110000.0
ORD00032659,PROD000453,3954000.0,2,7908000.0
ORD00032659,PROD001683,4311000.0,1,4311000.0
ORD00032659,PROD001476,3216000.0,2,6432000.0
ORD00032659,PROD000139,753000.0,1,753000.0
ORD00032659,PROD001820,833000.0,2,1666000.0
ORD00032660,PROD001651,3525000.0,2,7050000.0
ORD00032660,PROD001280,4519000.0,2,9038000.0
ORD00032661,PROD000862,4879000.0,2,9758000.0
ORD00032661,PROD001988,223000.0,1,223000.0
ORD00032661,PROD001052,3277000.0,1,3277000.0
ORD00032661,PROD001427,3875000.0,2,7750000.0
ORD00032662,PROD001493,716000.0,2,1432000.0
ORD00032662,PROD000970,4622000.0,3,13866000.0
ORD00032662,PROD000894,2946000.0,1,2946000.0
ORD00032663,PROD001308,4605000.0,3,13815000.0
ORD00032663,PROD001617,62000.0,3,186000.0
ORD00032663,PROD001670,3193000.0,1,3193000.0
ORD00032663,PROD000887,1554000.0,2,3108000.0
ORD00032664,PROD000638,138000.0,2,276000.0
ORD00032664,PROD000873,582000.0,1,582000.0
ORD00032664,PROD001953,2329000.0,2,4658000.0
ORD00032664,PROD000453,3954000.0,1,3954000.0
ORD00032664,PROD001338,2353000.0,1,2353000.0
ORD00032665,PROD000347,1405000.0,3,4215000.0
ORD00032665,PROD000086,1436000.0,1,1436000.0
ORD00032665,PROD000535,334000.0,1,334000.0
ORD00032666,PROD000558,4067000.0,2,8134000.0
ORD00032666,PROD001889,2827000.0,1,2827000.0
ORD00032666,PROD001481,3459000.0,2,6918000.0
ORD00032666,PROD001171,3482000.0,2,6964000.0
ORD00032667,PROD001922,3658000.0,1,3658000.0
ORD00032667,PROD001340,2562000.0,1,2562000.0
ORD00032667,PROD000146,322000.0,2,644000.0
ORD00032668,PROD001304,4070000.0,2,8140000.0
ORD00032668,PROD000820,4135000.0,1,4135000.0
ORD00032668,PROD001100,4736000.0,3,14208000.0
ORD00032668,PROD000614,264000.0,3,792000.0
ORD00032669,PROD000290,4803000.0,3,14409000.0
ORD00032669,PROD001495,1028000.0,3,3084000.0
ORD00032669,PROD000689,3204000.0,3,9612000.0
ORD00032670,PROD000914,2173000.0,1,2173000.0
ORD00032671,PROD001135,4535000.0,2,9070000.0
ORD00032671,PROD000296,4571000.0,2,9142000.0
ORD00032672,PROD001999,4795000.0,1,4795000.0
ORD00032672,PROD000734,1579000.0,3,4737000.0
ORD00032672,PROD000358,1156000.0,1,1156000.0
ORD00032672,PROD001392,4667000.0,1,4667000.0
ORD00032672,PROD000183,825000.0,3,2475000.0
ORD00032673,PROD000235,1644000.0,3,4932000.0
ORD00032673,PROD000729,232000.0,3,696000.0
ORD00032673,PROD000407,1094000.0,2,2188000.0
ORD00032673,PROD001555,1362000.0,1,1362000.0
ORD00032674,PROD000306,88000.0,3,264000.0
ORD00032674,PROD000900,4339000.0,2,8678000.0
ORD00032674,PROD001578,4015000.0,1,4015000.0
ORD00032674,PROD000771,527000.0,3,1581000.0
ORD00032675,PROD001741,2101000.0,1,2101000.0
ORD00032675,PROD000579,4826000.0,2,9652000.0
ORD00032676,PROD001015,4655000.0,2,9310000.0
ORD00032677,PROD000722,1643000.0,3,4929000.0
ORD00032678,PROD001355,664000.0,2,1328000.0
ORD00032678,PROD000035,3053000.0,3,9159000.0
ORD00032678,PROD001039,894000.0,3,2682000.0
ORD00032678,PROD001193,156000.0,1,156000.0
ORD00032678,PROD000095,3651000.0,2,7302000.0
ORD00032679,PROD000255,1791000.0,2,3582000.0
ORD00032679,PROD001394,2959000.0,2,5918000.0
ORD00032679,PROD001586,432000.0,1,432000.0
ORD00032679,PROD000785,683000.0,1,683000.0
ORD00032679,PROD001168,3681000.0,2,7362000.0
ORD00032680,PROD001557,1487000.0,1,1487000.0
ORD00032680,PROD000761,1988000.0,2,3976000.0
ORD00032680,PROD000773,1869000.0,1,1869000.0
ORD00032680,PROD001242,1343000.0,2,2686000.0
ORD00032680,PROD001402,757000.0,1,757000.0
ORD00032681,PROD000301,1857000.0,3,5571000.0
ORD00032682,PROD001620,3833000.0,2,7666000.0
ORD00032682,PROD000638,138000.0,3,414000.0
ORD00032682,PROD001704,3303000.0,2,6606000.0
ORD00032683,PROD001171,3482000.0,2,6964000.0
ORD00032683,PROD000559,4850000.0,3,14550000.0
ORD00032684,PROD000979,414000.0,3,1242000.0
ORD00032684,PROD000618,3158000.0,2,6316000.0
ORD00032685,PROD000514,4708000.0,3,14124000.0
ORD00032685,PROD001675,3577000.0,1,3577000.0
ORD00032685,PROD001538,91000.0,2,182000.0
ORD00032685,PROD001348,3392000.0,1,3392000.0
ORD00032685,PROD001901,2933000.0,1,2933000.0
ORD00032686,PROD000537,1432000.0,1,1432000.0
ORD00032686,PROD001927,4495000.0,2,8990000.0
ORD00032686,PROD001663,676000.0,2,1352000.0
ORD00032687,PROD001585,3974000.0,2,7948000.0
ORD00032687,PROD001749,3062000.0,1,3062000.0
ORD00032687,PROD001719,1530000.0,1,1530000.0
ORD00032688,PROD001888,2564000.0,3,7692000.0
ORD00032689,PROD001763,29000.0,1,29000.0
ORD00032689,PROD001828,3241000.0,2,6482000.0
ORD00032689,PROD001159,646000.0,3,1938000.0
ORD00032689,PROD000291,4673000.0,1,4673000.0
ORD00032689,PROD001588,219000.0,3,657000.0
ORD00032690,PROD001606,3399000.0,1,3399000.0
ORD00032690,PROD001669,3882000.0,3,11646000.0
ORD00032690,PROD001742,3220000.0,1,3220000.0
ORD00032690,PROD001500,4820000.0,1,4820000.0
ORD00032691,PROD001681,3666000.0,3,10998000.0
ORD00032691,PROD001609,4545000.0,3,13635000.0
ORD00032691,PROD001116,2787000.0,3,8361000.0
ORD00032692,PROD001554,861000.0,1,861000.0
ORD00032692,PROD000776,4967000.0,2,9934000.0
ORD00032692,PROD000775,3986000.0,3,11958000.0
ORD00032692,PROD000390,3837000.0,2,7674000.0
ORD00032692,PROD000359,373000.0,2,746000.0
ORD00032693,PROD000284,710000.0,3,2130000.0
ORD00032693,PROD000932,3922000.0,2,7844000.0
ORD00032693,PROD001235,3337000.0,1,3337000.0
ORD00032694,PROD001514,1168000.0,3,3504000.0
ORD00032694,PROD001487,668000.0,2,1336000.0
ORD00032695,PROD001214,1891000.0,2,3782000.0
ORD00032695,PROD001602,1256000.0,2,2512000.0
ORD00032695,PROD000547,3820000.0,1,3820000.0
ORD00032695,PROD000428,591000.0,1,591000.0
ORD00032695,PROD001437,4083000.0,3,12249000.0
ORD00032696,PROD001174,3480000.0,2,6960000.0
ORD00032696,PROD000128,2176000.0,2,4352000.0
ORD00032697,PROD001823,3060000.0,1,3060000.0
ORD00032697,PROD000132,85000.0,3,255000.0
ORD00032697,PROD001238,4046000.0,1,4046000.0
ORD00032697,PROD000486,3651000.0,1,3651000.0
ORD00032698,PROD000823,1632000.0,3,4896000.0
ORD00032698,PROD001262,3804000.0,2,7608000.0
ORD00032698,PROD000612,834000.0,2,1668000.0
ORD00032698,PROD001389,369000.0,2,738000.0
ORD00032698,PROD000834,4778000.0,3,14334000.0
ORD00032699,PROD000925,3822000.0,1,3822000.0
ORD00032699,PROD000744,3930000.0,3,11790000.0
ORD00032699,PROD001092,3796000.0,2,7592000.0
ORD00032699,PROD001764,2292000.0,1,2292000.0
ORD00032699,PROD000552,162000.0,2,324000.0
ORD00032700,PROD000344,4314000.0,3,12942000.0
ORD00032700,PROD000820,4135000.0,1,4135000.0
ORD00032700,PROD000544,143000.0,1,143000.0
ORD00032700,PROD000822,1939000.0,3,5817000.0
ORD00032701,PROD001874,353000.0,2,706000.0
ORD00032701,PROD000065,1072000.0,2,2144000.0
ORD00032702,PROD001377,1627000.0,3,4881000.0
ORD00032702,PROD000382,640000.0,1,640000.0
ORD00032702,PROD000313,832000.0,2,1664000.0
ORD00032702,PROD001377,1627000.0,2,3254000.0
ORD00032703,PROD000095,3651000.0,2,7302000.0
ORD00032703,PROD000609,2918000.0,1,2918000.0
ORD00032703,PROD001632,678000.0,3,2034000.0
ORD00032703,PROD001820,833000.0,1,833000.0
ORD00032703,PROD000047,1695000.0,3,5085000.0
ORD00032704,PROD000915,4490000.0,2,8980000.0
ORD00032704,PROD001475,4942000.0,3,14826000.0
ORD00032704,PROD001608,1919000.0,1,1919000.0
ORD00032704,PROD001924,4195000.0,3,12585000.0
ORD00032705,PROD000145,2177000.0,2,4354000.0
ORD00032705,PROD001803,1943000.0,2,3886000.0
ORD00032705,PROD000736,2901000.0,1,2901000.0
ORD00032705,PROD001400,4336000.0,3,13008000.0
ORD00032705,PROD000639,2100000.0,2,4200000.0
ORD00032706,PROD001970,4664000.0,1,4664000.0
ORD00032706,PROD000420,1341000.0,2,2682000.0
ORD00032706,PROD001829,3968000.0,2,7936000.0
ORD00032706,PROD001509,4146000.0,3,12438000.0
ORD00032706,PROD001210,4899000.0,1,4899000.0
ORD00032707,PROD001364,901000.0,3,2703000.0
ORD00032707,PROD001690,563000.0,3,1689000.0
ORD00032708,PROD000924,672000.0,1,672000.0
ORD00032708,PROD001799,3801000.0,2,7602000.0
ORD00032708,PROD000563,2181000.0,2,4362000.0
ORD00032709,PROD001932,2133000.0,3,6399000.0
ORD00032709,PROD001018,4606000.0,1,4606000.0
ORD00032710,PROD000418,3949000.0,3,11847000.0
ORD00032710,PROD000849,3456000.0,1,3456000.0
ORD00032710,PROD000127,1800000.0,1,1800000.0
ORD00032710,PROD000088,2919000.0,2,5838000.0
ORD00032710,PROD001563,302000.0,1,302000.0
ORD00032711,PROD001509,4146000.0,2,8292000.0
ORD00032712,PROD001067,639000.0,2,1278000.0
ORD00032713,PROD000537,1432000.0,3,4296000.0
ORD00032713,PROD000446,2598000.0,2,5196000.0
ORD00032713,PROD000019,3063000.0,2,6126000.0
ORD00032713,PROD000032,607000.0,3,1821000.0
ORD00032714,PROD001752,2541000.0,1,2541000.0
ORD00032714,PROD001356,4911000.0,3,14733000.0
ORD00032714,PROD000787,3197000.0,3,9591000.0
ORD00032714,PROD000546,511000.0,3,1533000.0
ORD00032714,PROD000348,3667000.0,1,3667000.0
ORD00032715,PROD001445,2212000.0,2,4424000.0
ORD00032715,PROD000010,2279000.0,3,6837000.0
ORD00032716,PROD000532,4783000.0,1,4783000.0
ORD00032716,PROD000199,4526000.0,3,13578000.0
ORD00032716,PROD000687,4481000.0,3,13443000.0
ORD00032717,PROD000332,2963000.0,1,2963000.0
ORD00032717,PROD000438,1223000.0,1,1223000.0
ORD00032717,PROD000980,3722000.0,3,11166000.0
ORD00032717,PROD000411,1078000.0,2,2156000.0
ORD00032717,PROD000839,3924000.0,2,7848000.0
ORD00032718,PROD001141,2756000.0,3,8268000.0
ORD00032718,PROD000095,3651000.0,3,10953000.0
ORD00032719,PROD000279,633000.0,3,1899000.0
ORD00032719,PROD001313,1513000.0,2,3026000.0
ORD00032719,PROD000125,159000.0,2,318000.0
ORD00032720,PROD001604,4287000.0,2,8574000.0
ORD00032720,PROD001050,1081000.0,3,3243000.0
ORD00032720,PROD001406,3240000.0,3,9720000.0
ORD00032721,PROD000087,3576000.0,2,7152000.0
ORD00032721,PROD001240,4243000.0,3,12729000.0
ORD00032721,PROD000042,2937000.0,2,5874000.0
ORD00032722,PROD001376,3863000.0,3,11589000.0
ORD00032722,PROD000364,1028000.0,2,2056000.0
ORD00032722,PROD001400,4336000.0,3,13008000.0
ORD00032723,PROD000394,3737000.0,3,11211000.0
ORD00032723,PROD000324,2242000.0,1,2242000.0
ORD00032723,PROD000151,249000.0,2,498000.0
ORD00032724,PROD001619,3425000.0,2,6850000.0
ORD00032725,PROD001191,2914000.0,3,8742000.0
ORD00032725,PROD000202,4171000.0,2,8342000.0
ORD00032725,PROD001100,4736000.0,2,9472000.0
ORD00032725,PROD000349,3985000.0,2,7970000.0
ORD00032726,PROD001985,1740000.0,3,5220000.0
ORD00032726,PROD001267,2271000.0,2,4542000.0
ORD00032727,PROD001455,4582000.0,1,4582000.0
ORD00032727,PROD000516,4951000.0,3,14853000.0
ORD00032727,PROD001088,977000.0,1,977000.0
ORD00032728,PROD001679,3063000.0,3,9189000.0
ORD00032728,PROD000303,1852000.0,1,1852000.0
ORD00032728,PROD000706,3504000.0,1,3504000.0
ORD00032728,PROD000055,3721000.0,1,3721000.0
ORD00032728,PROD000388,1028000.0,2,2056000.0
ORD00032729,PROD001884,2231000.0,3,6693000.0
ORD00032729,PROD000359,373000.0,3,1119000.0
ORD00032730,PROD001173,1802000.0,3,5406000.0
ORD00032731,PROD000808,3685000.0,1,3685000.0
ORD00032731,PROD000182,3393000.0,3,10179000.0
ORD00032731,PROD000701,3488000.0,2,6976000.0
ORD00032732,PROD000773,1869000.0,2,3738000.0
ORD00032732,PROD001133,3239000.0,1,3239000.0
ORD00032732,PROD000809,4701000.0,3,14103000.0
ORD00032732,PROD001129,4008000.0,1,4008000.0
ORD00032732,PROD000940,1409000.0,3,4227000.0
ORD00032733,PROD001566,3651000.0,2,7302000.0
ORD00032733,PROD001193,156000.0,3,468000.0
ORD00032733,PROD001522,3769000.0,3,11307000.0
ORD00032733,PROD000664,1471000.0,3,4413000.0
ORD00032733,PROD000368,1922000.0,1,1922000.0
ORD00032734,PROD001258,4542000.0,2,9084000.0
ORD00032735,PROD000893,4718000.0,1,4718000.0
ORD00032735,PROD000774,4078000.0,3,12234000.0
ORD00032735,PROD000993,4327000.0,3,12981000.0
ORD00032735,PROD000840,3213000.0,3,9639000.0
ORD00032735,PROD001908,2054000.0,1,2054000.0
ORD00032736,PROD001534,4362000.0,1,4362000.0
ORD00032736,PROD000312,4570000.0,3,13710000.0
ORD00032737,PROD000664,1471000.0,3,4413000.0
ORD00032737,PROD001462,1294000.0,1,1294000.0
ORD00032738,PROD001371,583000.0,1,583000.0
ORD00032738,PROD000243,4757000.0,2,9514000.0
ORD00032738,PROD000831,2576000.0,1,2576000.0
ORD00032738,PROD001791,2760000.0,3,8280000.0
ORD00032738,PROD000153,1403000.0,3,4209000.0
ORD00032739,PROD000637,2700000.0,2,5400000.0
ORD00032739,PROD000931,1849000.0,3,5547000.0
ORD00032739,PROD000670,1569000.0,1,1569000.0
ORD00032739,PROD001470,2634000.0,1,2634000.0
ORD00032740,PROD001428,1897000.0,1,1897000.0
ORD00032740,PROD000679,3486000.0,2,6972000.0
ORD00032740,PROD000687,4481000.0,1,4481000.0
ORD00032740,PROD000946,4409000.0,3,13227000.0
ORD00032740,PROD000836,1059000.0,1,1059000.0
ORD00032741,PROD000197,1258000.0,2,2516000.0
ORD00032741,PROD000765,601000.0,1,601000.0
ORD00032741,PROD000451,2680000.0,1,2680000.0
ORD00032742,PROD000425,1670000.0,2,3340000.0
ORD00032742,PROD000767,2265000.0,1,2265000.0
ORD00032743,PROD000208,4150000.0,2,8300000.0
ORD00032743,PROD000362,356000.0,2,712000.0
ORD00032744,PROD000510,2125000.0,2,4250000.0
ORD00032744,PROD001071,3138000.0,1,3138000.0
ORD00032744,PROD000364,1028000.0,1,1028000.0
ORD00032744,PROD001276,1075000.0,2,2150000.0
ORD00032745,PROD000465,1002000.0,2,2004000.0
ORD00032745,PROD000588,3159000.0,2,6318000.0
ORD00032745,PROD000930,4719000.0,1,4719000.0
ORD00032745,PROD000145,2177000.0,1,2177000.0
ORD00032746,PROD001973,404000.0,3,1212000.0
ORD00032747,PROD000283,2309000.0,1,2309000.0
ORD00032747,PROD000499,95000.0,3,285000.0
ORD00032747,PROD001307,4921000.0,2,9842000.0
ORD00032747,PROD000181,2327000.0,2,4654000.0
ORD00032747,PROD001536,2606000.0,1,2606000.0
ORD00032748,PROD000151,249000.0,2,498000.0
ORD00032749,PROD000894,2946000.0,2,5892000.0
ORD00032749,PROD001695,4682000.0,1,4682000.0
ORD00032749,PROD001443,4876000.0,2,9752000.0
ORD00032750,PROD000315,1188000.0,3,3564000.0
ORD00032750,PROD001374,42000.0,3,126000.0
ORD00032751,PROD001453,2139000.0,3,6417000.0
ORD00032751,PROD000775,3986000.0,3,11958000.0
ORD00032751,PROD001678,329000.0,1,329000.0
ORD00032752,PROD000002,3437000.0,2,6874000.0
ORD00032753,PROD000732,2694000.0,3,8082000.0
ORD00032754,PROD001999,4795000.0,1,4795000.0
ORD00032755,PROD001850,1613000.0,3,4839000.0
ORD00032755,PROD001835,2677000.0,1,2677000.0
ORD00032755,PROD000498,2986000.0,3,8958000.0
ORD00032755,PROD001006,1075000.0,1,1075000.0
ORD00032755,PROD000222,3902000.0,2,7804000.0
ORD00032756,PROD001869,1307000.0,2,2614000.0
ORD00032756,PROD001964,3454000.0,1,3454000.0
ORD00032756,PROD000829,2578000.0,1,2578000.0
ORD00032756,PROD000003,1202000.0,1,1202000.0
ORD00032757,PROD000482,169000.0,3,507000.0
ORD00032758,PROD000156,3871000.0,1,3871000.0
ORD00032759,PROD000250,2772000.0,1,2772000.0
ORD00032759,PROD000528,3214000.0,1,3214000.0
ORD00032759,PROD000750,2455000.0,1,2455000.0
ORD00032759,PROD001305,324000.0,3,972000.0
ORD00032760,PROD000925,3822000.0,1,3822000.0
ORD00032760,PROD001702,2770000.0,1,2770000.0
ORD00032760,PROD001745,4953000.0,3,14859000.0
ORD00032761,PROD000971,1872000.0,1,1872000.0
ORD00032761,PROD000444,2776000.0,2,5552000.0
ORD00032762,PROD000493,511000.0,1,511000.0
ORD00032762,PROD000533,3203000.0,3,9609000.0
ORD00032762,PROD000178,1796000.0,1,1796000.0
ORD00032762,PROD001820,833000.0,2,1666000.0
ORD00032763,PROD001045,4507000.0,3,13521000.0
ORD00032763,PROD001281,3232000.0,3,9696000.0
ORD00032763,PROD000772,3549000.0,3,10647000.0
ORD00032764,PROD001972,3790000.0,3,11370000.0
ORD00032764,PROD000432,287000.0,1,287000.0
ORD00032764,PROD001269,2947000.0,1,2947000.0
ORD00032765,PROD000386,4429000.0,3,13287000.0
ORD00032766,PROD001106,242000.0,2,484000.0
ORD00032766,PROD001078,176000.0,2,352000.0
ORD00032766,PROD000369,4976000.0,1,4976000.0
ORD00032766,PROD000738,48000.0,1,48000.0
ORD00032767,PROD001945,4169000.0,2,8338000.0
ORD00032767,PROD001858,4260000.0,3,12780000.0
ORD00032767,PROD001591,259000.0,2,518000.0
ORD00032768,PROD000938,492000.0,1,492000.0
ORD00032769,PROD000788,745000.0,2,1490000.0
ORD00032769,PROD000896,240000.0,1,240000.0
ORD00032769,PROD000103,3098000.0,3,9294000.0
ORD00032769,PROD001089,1541000.0,2,3082000.0
ORD00032770,PROD000638,138000.0,2,276000.0
ORD00032770,PROD000512,1542000.0,1,1542000.0
ORD00032770,PROD000448,3470000.0,1,3470000.0
ORD00032770,PROD001008,1288000.0,1,1288000.0
ORD00032770,PROD001021,1661000.0,3,4983000.0
ORD00032771,PROD000412,4777000.0,3,14331000.0
ORD00032771,PROD001136,631000.0,2,1262000.0
ORD00032771,PROD000135,4038000.0,3,12114000.0
ORD00032771,PROD001431,16000.0,1,16000.0
ORD00032772,PROD001790,1533000.0,3,4599000.0
ORD00032772,PROD001739,593000.0,3,1779000.0
ORD00032772,PROD000319,4140000.0,3,12420000.0
ORD00032772,PROD001215,656000.0,2,1312000.0
ORD00032773,PROD001574,779000.0,2,1558000.0
ORD00032773,PROD000498,2986000.0,2,5972000.0
ORD00032773,PROD000038,4355000.0,2,8710000.0
ORD00032773,PROD000480,531000.0,1,531000.0
ORD00032774,PROD001117,1623000.0,1,1623000.0
ORD00032774,PROD000722,1643000.0,1,1643000.0
ORD00032774,PROD000373,2211000.0,1,2211000.0
ORD00032774,PROD000277,3102000.0,1,3102000.0
ORD00032774,PROD001180,4922000.0,3,14766000.0
ORD00032775,PROD000957,1106000.0,1,1106000.0
ORD00032775,PROD001443,4876000.0,2,9752000.0
ORD00032775,PROD000942,2184000.0,1,2184000.0
ORD00032775,PROD000006,2940000.0,1,2940000.0
ORD00032775,PROD001760,2121000.0,2,4242000.0
ORD00032776,PROD001209,2210000.0,1,2210000.0
ORD00032777,PROD000868,847000.0,3,2541000.0
ORD00032777,PROD001251,2826000.0,2,5652000.0
ORD00032777,PROD001259,4627000.0,3,13881000.0
ORD00032777,PROD001746,762000.0,1,762000.0
ORD00032777,PROD000779,4910000.0,2,9820000.0
ORD00032778,PROD001253,2977000.0,2,5954000.0
ORD00032778,PROD000361,3999000.0,2,7998000.0
ORD00032778,PROD001166,2891000.0,1,2891000.0
ORD00032778,PROD000589,25000.0,2,50000.0
ORD00032779,PROD000732,2694000.0,1,2694000.0
